"","x"
"intrcpt",9.80184336750621
"inveGFR",14.9939331312456
"Age_LT65Yes",-0.760643765012612
"Baseline_T2DYes",0.146704680544879
"Year1Yes",1.22758911250833
"inveGFR:Age_LT65Yes",34.3922966013467
"inveGFR:Year1Yes",-13.3877137409088
"Age_LT65Yes:Baseline_T2DYes",0.221239826937599
"Age_LT65Yes:Year1Yes",0.721955427105787
"Baseline_T2DYes:Year1Yes",-0.103338363058022
"inveGFR:Age_LT65Yes:Year1Yes",-20.9284325266643
"Age_LT65Yes:Baseline_T2DYes:Year1Yes",-0.279859751863716
