"","x"
"intrcpt",9.55921183972088
"inveGFR",20.714214691651
"Age_LT65Yes",-0.619294872462866
"Baseline_T2DYes",0.210086225507084
"Year1Yes",1.33380324548545
"inveGFR:Age_LT65Yes",29.3465634561709
"inveGFR:Year1Yes",-13.7030069373819
"Age_LT65Yes:Baseline_T2DYes",0.132149247886816
"Age_LT65Yes:Year1Yes",0.671077325203927
"Baseline_T2DYes:Year1Yes",-0.129188513334521
"inveGFR:Age_LT65Yes:Year1Yes",-27.7106977998282
